Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.62950897216797,85.31365210238673,81.52744586006406,84.88837183058858,201662400
2020-06-12,82.33423614501953,84.52139125719145,81.22122047332958,83.77290143753015,200146000
2020-06-15,83.35248565673828,84.00620266393342,80.82267515019947,80.98549997370785,138808800
2020-06-16,85.5615234375,85.83370902956554,83.77291975886371,85.41085390565064,165428800
2020-06-17,85.44242858886719,86.36832365901888,85.32091997161581,86.3075693503932,114406400
2020-06-18,85.47647857666016,85.89446863409366,84.86650277346662,85.39871125985869,96820400
2020-06-19,84.98799133300781,86.65022840110043,83.87740074194414,86.18363944319607,264476000
2020-06-22,87.21159362792969,87.35497290611448,85.33550028374462,85.38167415153434,135445200
2020-06-23,89.07311248779297,90.49476488581807,88.03785662792788,88.4582791409651,212155600
2020-06-24,87.50080108642578,89.62234460688504,87.12655239933392,88.7013070407747,192623200
2020-06-25,88.66241455078125,88.70129820159251,86.89568177427711,87.65632697012038,137522400
2020-06-26,85.93819427490234,88.77906661891221,85.78994989080277,88.55792002381165,205256800
2020-06-29,87.91878509521484,88.01356538759049,85.36710383418715,85.84584813886048,130646000
2020-06-30,88.6526870727539,88.93945305521017,87.48620727559833,87.50564539182193,140223200
2020-07-01,88.48502349853516,89.27482970528494,88.43642448943781,88.73047333907931,110737200
2020-07-02,88.48502349853516,90.03061734729651,88.37081248982172,89.39391322261687,114041600
2020-07-06,90.85200500488281,91.32102654126581,89.88479363094679,89.91638706165726,118655600
2020-07-07,90.57012176513672,92.01121263205987,90.45833587921427,91.23112914431677,112424400
2020-07-08,92.67948913574219,92.71108256542591,91.46197031782751,91.54946038589766,117092000
2020-07-09,93.07804870605469,93.62726270349853,92.02821230000306,93.5737986064413,125642800
2020-07-10,93.24087524414062,93.2992044388239,92.05981473407041,92.67221565599948,90257200
2020-07-13,92.81071472167969,97.16315436612251,92.59685836455567,94.54828649886589,191649200
2020-07-14,94.34660339355469,94.53858170931154,91.25542322619387,92.19103384207206,170989200
2020-07-15,94.99544525146484,96.47541947180446,93.79493939627933,96.22511199118148,153198000
2020-07-16,93.82652282714844,94.68437336507236,93.22626996352706,93.86540647447868,110577600
2020-07-17,93.6369857788086,94.43408214536427,93.16309912532118,94.27855494560396,92186800
2020-07-20,95.61026763916016,95.74878924107003,93.3793712332009,93.72445896521012,90318000
2020-07-21,94.29071807861328,96.4778739103337,94.04041054119061,96.40253913610066,103433200
2020-07-22,94.55561065673828,95.23848875074623,93.9043260017763,93.99180867947258,89001600
2020-07-23,90.25174713134766,94.36602737751309,89.4400704095434,94.28826007791201,197004400
2020-07-24,90.02816009521484,90.3732478217121,86.65507978820487,88.44612298600447,185438800
2020-07-27,92.16188049316406,92.25422825579042,90.86903406529393,91.09260583305284,121214000
2020-07-28,90.64788055419922,91.90914086643643,90.64301546203014,91.7317355771427,103625600
2020-07-29,92.38546752929688,92.57016307024732,91.09504612171995,91.13149723735485,90329200
2020-07-30,93.5033187866211,93.60781442343111,91.14848105836067,91.5567482554076,158130000
2020-07-31,103.29206085205078,103.44273037041387,98.0088604443455,100.01132775994397,374336800
2020-08-03,105.894775390625,108.51935893981127,104.87896498205056,105.17787147768598,308151200
2020-08-04,106.60194396972656,107.69552155569056,105.36012201007934,106.08431605909598,173071600
2020-08-05,106.98835754394531,107.30914213352884,105.855896128936,106.32249256981191,121776800
2020-08-06,110.72108459472656,111.21684185628432,106.73074554314383,107.32127567476975,202428800
2020-08-07,108.20378112792969,110.69919956892333,107.40524752399855,110.2415021197791,198045600
2020-08-10,109.77650451660156,110.7965835084136,107.12040450426483,109.65233985206775,212403600
2020-08-11,106.51174926757812,109.53789844079104,106.25125017767719,109.03881778751953,187902400
2020-08-12,110.05159759521484,110.30965976352992,107.41010462326905,107.60486600059996,165598000
2020-08-13,111.99923706054688,113.00470916588479,110.94507089779177,111.4344186850555,210082000
2020-08-14,111.8993911743164,111.98946847107885,110.08564572395015,111.82392060515501,165565200
2020-08-17,111.60728454589844,113.04854413558671,110.9791727292724,113.02419710369587,119561600
2020-08-18,112.53728485107422,112.96333190026704,111.02299161332778,111.35896133229575,105633600
2020-08-19,112.67845916748047,114.0953713742569,112.58351542519954,112.94626159259323,145538000
2020-08-20,115.17877960205078,115.2932039654278,112.70283430500798,112.71987797032757,126907200
2020-08-21,121.11420440673828,121.5986783126057,116.12823475555052,116.14040455462136,338054800
2020-08-24,122.5627670288086,125.41363550271217,120.69303108379322,125.32841718543504,345937600
2020-08-25,121.55730438232422,121.90301439370454,119.83120611678233,121.43314715380612,211495600
2020-08-26,123.21034240722656,123.66803974764966,121.80803692672502,122.87680969820971,163022400
2020-08-27,121.73745727539062,124.14766458561553,120.5907768320979,123.8141318298438,155552400
2020-08-28,121.54026794433594,123.13246125062976,121.31628565950032,122.71371757611423,187630000
2020-08-31,125.66194152832031,127.57063853613053,122.70153019505685,124.24017021395687,225702700
2020-09-01,130.6674346923828,131.27121446383708,127.11299017658317,129.2846091734375,151948100
2020-09-02,127.96019744873047,134.36794762091137,123.67538684051313,133.98815765727093,200119000
2020-09-03,117.715576171875,125.46719678609372,117.34552656361724,123.58772784996529,257599600
2020-09-04,117.79348754882812,120.4617572800833,107.98710202760628,116.92678671535833,332607200
2020-09-08,109.8665542602539,115.87503183912058,109.7302198285856,110.96697001005361,231366600
2020-09-09,114.24877166748047,116.02112702129683,112.24270116526816,114.19034473779914,176940500
2020-09-10,110.51902770996094,117.34552021964375,109.55494626315287,117.20918576977877,182274400
2020-09-11,109.06803131103516,112.21347869736357,107.12038789476668,111.57075280375336,180860300
2020-09-14,112.34008026123047,112.89515837432545,109.84709890131904,111.71683492125261,140150100
2020-09-15,112.51536560058594,115.71924004150326,110.6358893306761,115.23232916774082,184642000
2020-09-16,109.19464874267578,112.96334223145881,109.10700833649719,112.21350262535722,154679000
2020-09-17,107.45148468017578,109.26279366804528,105.86415795625577,106.847719970666,178011000
2020-09-18,104.0430908203125,107.97733077328867,103.31272465792092,107.5099005899726,287104900
2020-09-21,107.19828796386719,107.30540893869026,100.40100964447095,101.80331518421332,195713800
2020-09-22,108.88301849365234,109.90553440635527,106.30239653909264,109.73024617645395,183055400
2020-09-23,104.3157958984375,109.17516469365749,103.97495231814074,108.69799408278124,150718700
2020-09-24,105.38700103759766,107.36385819012885,102.25129351440843,102.41684144459643,167743300
2020-09-25,109.34070587158203,109.49652091920656,104.85138696986856,105.59149358674422,149981400
2020-09-28,111.95054626464844,112.30112268518972,109.82761457566852,111.99924032348427,137672400
2020-09-29,111.10331726074219,112.29138095636048,110.59693323178644,111.55128179324593,99382200
2020-09-30,112.7782974243164,114.19034345635778,110.6456327885037,110.81118070719012,142675200
2020-10-01,113.73263549804688,114.63828996240579,112.7977675718812,114.56038244447453,116120400
2020-10-02,110.06133270263672,112.34981979602337,109.28227974779207,109.93473854776296,144712000
2020-10-05,113.4502182006836,113.59629292893594,110.57744740695462,110.9280237828925,106243800
2020-10-06,110.19766998291016,113.08018139775959,109.31148864679248,112.67117062665213,161498200
2020-10-07,112.0674057006836,112.52510309938262,111.14227060574487,111.61944859952521,96849000
2020-10-08,111.96028900146484,113.35285441626657,111.59023197745923,113.206779666247,83477200
2020-10-09,113.90792846679688,113.93714192982654,111.91159095684212,112.26216737253827,100506900
2020-10-12,121.14342498779297,121.90300475026318,116.1574550435818,116.91703480605202,240226800
2020-10-13,117.9298095703125,122.10750566774655,116.5177710390298,121.99064438590798,262330500
2020-10-14,118.0174560546875,119.80928444459767,116.48855625885349,117.8324275512861,150712000
2020-10-15,117.55004119873047,118.02721185161973,115.05705950074574,115.61213768911489,112559200
2020-10-16,115.90425109863281,118.36802614774093,115.69974944089714,118.10509013803102,115393800
2020-10-19,112.94385528564453,117.26761901216874,112.6322326077899,116.81966187710711,120639300
2020-10-20,114.43378448486328,115.86530350302661,112.60299502286628,113.15807306769803,124423700
2020-10-21,113.8105697631836,115.60239851869055,113.40155891275562,113.6158009225818,89946000
2020-10-22,112.71986389160156,114.94991651803686,111.59022713214819,114.37535784081969,101988000
2020-10-23,112.02845764160156,113.49893059893087,111.28835101391871,113.34311554903111,82572600
2020-10-26,112.03821563720703,113.49894852723752,109.92501640974578,111.02543994189196,111850700
2020-10-27,113.547607421875,114.20980646740922,111.54153712055215,112.46666475299311,92276800
2020-10-28,108.2889633178711,112.40823212114864,108.19158263987536,112.0381825728971,143937800
2020-10-29,112.30110931396484,113.86896272202166,109.26278317425792,109.42833849678561,146129200
2020-10-30,106.0102310180664,109.05829026903429,104.90007487274673,108.15263578946613,190272600
2020-11-02,105.92256927490234,107.78257204642945,104.5105309652701,106.2536724733026,122866900
2020-11-03,107.54888153076172,108.57138995878809,105.88364715111534,106.78930171860765,107624400
2020-11-04,111.9407958984375,112.56404116119307,109.40886108978425,111.1520027380027,138235500
2020-11-05,115.91400909423828,116.4885678267502,113.81055784373574,114.8622797541516,126387100
2020-11-06,115.7823257446289,116.27982636729172,113.28503575822147,115.42138735344203,114457900
2020-11-09,113.47036743164062,119.00146077117734,113.20698522415755,117.54796519416685,154515300
2020-11-10,113.12895965576172,114.70926801417983,111.3340322401338,112.7192506326525,138023400
2020-11-11,116.5627212524414,116.69929092457168,113.58744488961582,114.31907132280901,112295000
2020-11-12,116.28956604003906,117.57722808905325,115.6652454976375,116.68952534133676,103162300
2020-11-13,116.33836364746094,116.73831557345126,114.98241654393877,116.5139542946611,81581900
2020-11-16,117.35287475585938,118.0259659670156,115.25554430373279,116.00667744857009,91183000
2020-11-17,116.46517181396484,117.71381306126015,116.04570569721825,116.6212556911212,74271000
2020-11-18,115.13848114013672,116.88463032919714,115.10921727569527,115.70427399429921,76322100
2020-11-19,115.7335205078125,116.14322943354533,113.9483506196358,114.70924075099313,74113000
2020-11-20,114.46537017822266,115.86033795899172,114.41659955689461,115.73352541255366,73604300
2020-11-23,111.06087493896484,114.7385207767759,110.96332625053886,114.30929761671617,127959300
2020-11-24,112.34854888916016,113.01189046027503,109.83175227147532,111.1194218881883,113874200
2020-11-25,113.18748474121094,113.88984730295674,112.34855250829112,112.71924799503968,76499200
2020-11-27,113.73375701904297,114.61171017176824,113.37282609805314,113.71425025675507,46691300
2020-11-30,116.13348388671875,118.00644542136735,113.94835465380783,114.10443850293899,169410200
2020-12-01,119.71358489990234,120.44521126709455,117.06997585287974,118.04547767580269,127728200
2020-12-02,120.06476593017578,120.34766235140043,117.92841456031734,119.03072893889201,89004200
2020-12-03,119.9281997680664,120.74761774931302,119.21608014318339,120.49398518452733,78967600
2020-12-04,119.2551040649414,119.85016080332304,118.54298442241485,119.59652823225333,78260400
2020-12-07,120.71835327148438,121.51826448637165,119.25510050455729,119.31362823363807,86712000
2020-12-08,121.3329086303711,121.91821565194306,120.0745104419721,121.32315897116939,82225500
2020-12-09,118.796630859375,122.86447236147791,118.03574049984375,121.47926132528053,115089200
2020-12-10,120.2208480834961,120.83541902329915,117.2065508848971,117.54797505007178,81312200
2020-12-11,119.41114807128906,119.75257212461531,117.59671459648533,119.43065482755648,86939800
2020-12-14,118.796630859375,120.32816868221057,118.56251246624758,119.59654219150907,79184500
2020-12-15,124.74717712402344,124.76669132932152,121.08904509194299,121.29389959264086,157243700
2020-12-16,124.67888641357422,125.22516505635238,123.45950912702416,124.28869163586886,98208600
2020-12-17,125.54707336425781,126.40551967508249,124.9032386311393,125.74217073899736,94359800
2020-12-18,123.55705261230469,125.93727921352317,123.0302807853553,125.80070956681269,192541500
2020-12-21,125.08859252929688,125.16663446004497,120.42569508317622,121.95723262228893,121251600
2020-12-22,128.64918518066406,131.11720360206039,126.47380539818704,128.38579552066017,168904800
2020-12-23,127.75173950195312,129.18571364711548,127.57614141408989,128.92233884278792,88223700
2020-12-24,128.7369842529297,130.19048741225336,127.88830238079585,128.1029139851249,54930100
2020-12-28,133.34136962890625,133.97543996952834,130.23926555506839,130.7075172282758,124486200
2020-12-29,131.56591796875,135.3898830922379,131.04890322533043,134.668021314243,121047300
2020-12-30,130.44410705566406,132.65850039720306,130.1319393225058,132.25854107096032,96452100
2020-12-31,129.4393310546875,131.43911264182535,128.49309315567558,130.79527790714135,99116600
2021-01-04,126.23967742919922,130.3367815551993,123.65459645905015,130.24898997538617,143301900
2021-01-05,127.80049896240234,128.51262606882628,125.28370226628847,125.73243969109018,97664900
2021-01-06,123.49852752685547,127.83951504225611,123.28391593808439,124.59109223219541,155088000
2021-01-07,127.7126693725586,128.40528206709442,124.7276368187297,125.21538762517164,109578200
2021-01-08,128.81504821777344,129.38084119094302,127.03962734834683,129.18572887365838,105158200
2021-01-11,125.82023620605469,126.9810858976596,125.35199944208054,126.0250981630937,100384500
2021-01-12,125.64462280273438,126.51281872631759,123.75214711009855,125.35196931372295,91951100
2021-01-13,127.68343353271484,128.2297121742047,125.34223510205064,125.60560987814115,88636800
2021-01-14,125.75193786621094,127.79073301132566,125.60560366841855,127.59563563257835,90221800
2021-01-15,124.02530670166016,127.02985423644121,123.88873703575999,125.6251291671953,111598500
2021-01-19,124.69837951660156,125.55682574425981,123.83018363089234,124.64960145639841,90757300
2021-01-20,128.79551696777344,129.24425439918255,125.40077446290326,125.50808026921992,104319500
2021-01-21,133.51693725585938,136.24834549078827,130.31729228736415,130.5221542310992,120150900
2021-01-22,135.6630401611328,136.4239303613806,131.71225496139948,132.94138184988222,114459400
2021-01-25,139.41873168945312,141.53556905552392,133.1950247182092,139.56506590746304,157611700
2021-01-26,139.65281677246094,140.7648880340617,137.90666052106042,140.08203987079344,98390600
2021-01-27,138.57977294921875,140.76490217618246,136.9702010537378,139.9162055519511,140843800
2021-01-28,133.73155212402344,138.51152037306719,133.35110697778126,136.10202948520754,142621100
2021-01-29,128.72718811035156,133.39008422071632,127.02006043733181,132.50237425835277,177523800
2021-02-01,130.8538055419922,132.06343308345475,127.72243834178269,130.47336045084296,106239800
2021-02-02,131.68299865722656,132.97065334502736,131.31230319506753,132.4048604919866,83305400
2021-02-03,130.6587371826172,132.44390758674706,130.33681974400568,132.43414304059044,89880900
2021-02-04,134.02418518066406,134.0339348395979,131.29277729666717,132.96089184283247,84183100
2021-02-05,133.6089630126953,134.25375979845862,132.72970551008535,134.18538039178418,75693800
2021-02-08,133.75552368164062,133.80437463624327,131.81136898331476,132.89579458373277,71297200
2021-02-09,132.8762664794922,134.703191022344,132.71996427692022,133.47221241675678,76774200
2021-02-10,132.27053833007812,133.83367940103972,131.30334311535862,133.33542054472144,73046600
2021-02-11,132.0165557861328,133.2475195180307,130.68789013114852,132.76880394646017,64280000
2021-02-12,132.2510223388672,132.40733945975953,130.60973729116114,131.25453423442616,60145100
2021-02-16,130.12124633789062,132.87626454864636,129.7304535690892,132.3682563100343,80576300
2021-02-17,127.82539367675781,129.17360272871935,126.48696376166149,128.22595070048854,97918500
2021-02-18,126.72144317626953,127.00475491652134,124.47443299245604,126.22318421251387,96856700
2021-02-19,126.87774658203125,127.69840402791259,125.8324074950476,127.23923179401972,87668800
2021-02-22,123.09690856933594,126.73119944348443,122.70612324188585,125.06059198229507,103916400
2021-02-23,122.96012115478516,123.79053522480318,115.6622326225289,120.9085077307379,158273000
2021-02-24,122.46187591552734,122.66703652293154,119.41376694425402,122.06132638305527,111039900
2021-02-25,118.20233917236328,123.5463093432761,117.76271033657684,121.80732245880864,148199500
2021-02-26,118.46611022949219,121.97339123226033,118.40748759144725,119.76546069067267,164560400
2021-03-01,124.84565734863281,124.98243108447949,119.96085977236707,120.89874001257695,116307900
2021-03-02,122.23716735839844,125.7542198385075,122.12970122411211,125.45136479839638,102260900
2021-03-03,119.2476806640625,122.81358452353464,119.03274836980684,121.93431943503865,112966300
2021-03-04,117.36212921142578,120.75217949810703,115.88692589442263,118.94480611156877,178155000
2021-03-05,118.6224365234375,119.13045970522083,114.86114343746408,118.19257935455599,153766600
2021-03-08,113.67900848388672,118.21209998624401,113.53246306756205,118.1437131191071,154376600
2021-03-09,118.3000259399414,119.24767787685906,116.05302349253789,116.28749169278657,129525800
2021-03-10,117.21562194824219,119.35515851076174,116.69782707332043,118.88622205333715,111943300
2021-03-11,119.14999389648438,120.37119341672582,118.4661251465933,119.71663226274289,103026500
2021-03-12,118.24140167236328,118.37817539980497,116.41449226141691,117.62591989887572,88105100
2021-03-15,121.13320922851562,121.14298091076107,117.64546402785827,118.61265932269635,92403800
2021-03-16,122.67681121826172,124.28879597729674,121.84639708591334,122.80381327731409,115227900
2021-03-17,121.88546752929688,122.96012147290102,119.5212199090365,121.19182718884684,111932600
2021-03-18,117.75291442871094,120.34185831050887,117.5477538506436,120.04876751120773,121229700
2021-03-19,117.22537231445312,118.63219642756981,116.92251724428318,117.13744953418819,185549500
2021-03-22,120.5470199584961,121.01596375081832,117.48913971500637,117.55752657496913,111912300
2021-03-23,119.71660614013672,121.37743414382213,119.32582088820817,120.4884049629532,95467100
2021-03-24,117.32305145263672,120.0683124511043,117.3035155441106,119.9901539097823,88530500
2021-03-25,117.81153869628906,118.85689248276148,116.25817671953361,116.78573572681165,98844700
2021-03-26,118.4172592163086,118.68104245336015,116.18002108358161,117.57707345629376,94071200
2021-03-29,118.5931167602539,119.7557009862055,117.94832734627744,118.8471283250857,80819200
2021-03-30,117.1374282836914,117.62590796172714,116.12138965894407,117.34258885403341,85671900
2021-03-31,119.33561706542969,120.67404695199468,118.35865746187088,118.84713726365028,118323800
2021-04-01,120.16600799560547,121.31882040297594,119.6677566071498,120.81080478697265,75089100
2021-04-05,122.99921417236328,123.253225753395,120.23441673703898,121.0159873923934,88651200
2021-04-06,123.30206298828125,124.20086397868832,122.75496802953083,123.58538215009409,80171300
2021-04-07,124.95314025878906,124.9726761721274,122.25672954785422,122.93083408899058,83466700
2021-04-08,127.35645294189453,127.38576053706136,125.55885087130035,125.9789363401719,88844600
2021-04-09,129.93563842773438,129.97471025605384,126.48697192369632,126.80937040941369,106686700
2021-04-12,128.21617126464844,129.78907666965299,127.62022536816302,129.4666782429754,91420000
2021-04-13,131.33267211914062,131.55738356076128,128.89027311455447,129.38853205211115,91266500
2021-04-14,128.9879913330078,131.88956290959672,128.62652100497414,131.83094771123694,87222800
